LOCATION,SUBURB,Reason Code,Audit Date,Start_Lat,Start_Lng,End_Lat,End_Lng
Sunraysia Highway,BRONZEWING,C,2024-08-01 00:00:00,-36.3803156,142.9943837,-36.3803156,142.9943837
Sunraysia Highway,GYPSUM,C,2024-08-01 00:00:00,-36.3803156,142.9943837,-36.3803156,142.9943837
Sunraysia Highway,BIRCHIP,C,2024-08-01 00:00:00,-36.0223371,142.9043835,-36.0223371,142.9043835
Sunraysia Highway,DONALD,C,2024-08-01 00:00:00,-36.3607063,142.9716824,-36.3607063,142.9716824
Sunraysia Highway,CARAPOOEE,C,2024-10-01 00:00:00,-36.7010472,143.2825437,-36.7010472,143.2825437
Sunraysia Highway,GAMA,C,2024-10-01 00:00:00,-36.3803156,142.9943837,-36.3803156,142.9943837
Sunraysia highway,SWANWATER,C,2024-10-01 00:00:00,-36.5394213,143.1150966,-36.5394213,143.1150966
Sunshine Avenue,KEILOR DOWNS,ABC,2024-06-01 00:00:00,-37.7227861,144.8072203,-37.7227861,144.8072203
Sunshine Avenue,TAYLORS LAKES,BCD,2024-06-01 00:00:00,-37.7061616,144.8025097,-37.7061616,144.8025097
Surrey Road,BLACKBURN NORTH,BCD,2024-06-01 00:00:00,-37.8087866,145.1581506,-37.8087866,145.1581506
Sussex Street,COBURG NORTH,B,2024-08-01 00:00:00,-37.7268281,144.9503072,-37.7268281,144.9503072
Sutton Street,WARRAGUL,CD,T,-38.1532008,145.9408891,-38.1532008,145.9408891
Swansea Road,LILYDALE,A,2024-07-01 00:00:00,-37.7816295,145.3631365,-37.7816295,145.3631365
Swansea Road,MONTROSE,C,2024-05-02 00:00:00,-37.7991214,145.3586373,-37.7991214,145.3586373
Sydenham Road,SYDENHAM,C,2024-05-02 00:00:00,-37.703563,144.7757166,-37.7110179,144.7815537
Sydney Road,CAMPBELLFIELD,ABCD,2024-08-01 00:00:00,-37.6667729,144.9550055,-37.6667729,144.9550055
Sydney Road,CRAIGIEBURN,ABCD,2024-08-01 00:00:00,-37.6105425,144.9460208,-37.6105425,144.9460208
Sydney Road,FAWKNER,ABCD,2024-08-01 00:00:00,-37.7050413,144.9607636,-37.7050413,144.9607636
Sydney Street,ALBION,BCD,2024-06-01 00:00:00,-37.7806722,144.8226513,-37.7806722,144.8226513
Symonds Street,GOLDEN SQUARE,ACD,2024-10-01 00:00:00,-36.7725799,144.2392255,-36.7725799,144.2392255
Taggerty-Thornton Road,THORNTON,C,2024-04-01 00:00:00,-37.289977,145.7919029,-37.289977,145.7919029
Tallarook Street,SEYMOUR,ABCD,T,-37.0224543,145.1317095,-37.0224543,145.1317095
Tannery Lane,MANDURANG,ACD,2024-10-01 00:00:00,-36.8145862,144.3096281,-36.8145862,144.3096281
Tarcombe Road,SEYMOUR,BC,T,-37.0156334,145.1568505,-37.0156334,145.1568505
Tarcombe Street,EUROA,C,2024-04-01 00:00:00,-36.7472173,145.5813559,-36.7472173,145.5813559
Tarneit Road,HOPPERS CROSSING,ABC,2023-08-01 00:00:00,-37.8627811,144.6665099,-37.8627811,144.6665099
Tarneit Road,TARNEIT,ABCD,2024-04-01 00:00:00,-37.8367101,144.6724432,-37.8367101,144.6724432
Tarneit Road,WERRIBEE,ABCD,2024-04-01 00:00:00,-37.8841487,144.6630265,-37.8841487,144.6630265
Tatura-Undera Road,GILLIESTON,BC,2024-08-01 00:00:00,-36.3375071,145.2227932,-36.3375071,145.2227932
Taylor Street,ASCOT,ABCD,2024-10-01 00:00:00,-36.710426,144.3240357,-36.710426,144.3240357
Taylors Road,TAYLORS HILL,ABC,2024-05-02 00:00:00,-37.7243249,144.7532947,-37.7243249,144.7532947
Taylors Road,CAROLINE SPRINGS,ABC,2024-05-02 00:00:00,-37.7221707,144.7373052,-37.7221707,144.7373052
Taylors Road,KEILOR DOWNS,ABCD,2024-06-01 00:00:00,-37.7281343,144.7989861,-37.7281343,144.7989861
Taylors Road,ST ALBANS,AC,2024-05-02 00:00:00,-37.7280057,144.7964993,-37.7280057,144.7964993
Taylors Road,PLUMPTON,BC,2024-05-02 00:00:00,-37.7220318,144.7354672,-37.7220318,144.7354672
Taylors Road,DELAHEY,BCD,2024-05-02 00:00:00,-37.7272425,144.779237,-37.7272425,144.779237
Templeton Street,WANTIRNA,ABC,2024-07-01 00:00:00,-37.8618349,145.2263881,-37.8618349,145.2263881
Templewood Crescent,AVONDALE HEIGHTS,BCD,2024-08-01 00:00:00,-37.7615167,144.8644701,-37.7615167,144.8644701
Tennyson Street,ELWOOD,BCD,2024-06-01 00:00:00,-37.8774004,144.9894922,-37.8774004,144.9894922
Tenth Street,MILDURA,BCD,2024-08-01 00:00:00,-34.1860411,142.1567458,-34.1860411,142.1567458
Tesselaar Road,WOLLERT,BCD,2024-06-01 00:00:00,-37.6198425,144.9978532,-37.6198425,144.9978532
Thacker Street,OCEAN GROVE,BC,2024-08-01 00:00:00,-38.2555653,144.5188788,-38.2555653,144.5188788
The Avenue,SPOTSWOOD,C,2023-08-01 00:00:00,-37.8269514,144.8785351,-37.8269514,144.8785351
The Avenue,SUNBURY,C,2024-08-01 00:00:00,-37.5900705,144.7275957,-37.5900705,144.7275957
The Avenue of Honour,BACCHUS MARSH,BC,2024-08-01 00:00:00,-37.6776206,144.4501725,-37.6776206,144.4501725
The Boulevard,SHEPPARTON,BC,2024-08-01 00:00:00,-36.3647525,145.3848681,-36.3647525,145.3848681
The Boulevard,PORT MELBOURNE,BCD,2024-06-01 00:00:00,-37.8390061,144.9198654,-37.8390061,144.9198654
The Esplanade,TORQUAY,BC,2024-08-01 00:00:00,-38.3161921,144.3493,-38.3161921,144.3493
The Eyrie,EAGLEMONT,B,2024-08-01 00:00:00,-37.7657247,145.0610622,-37.7657247,145.0610622
The Lakes Boulevard,SOUTH MORANG,BC,2024-08-01 00:00:00,-37.6290983,145.0800438,-37.6290983,145.0800438
Thistle Street,GOLDEN SQUARE,BCD,2024-10-01 00:00:00,-36.7689887,144.267645,-36.7689887,144.267645
Thomas Street,BRIGHTON EAST,AC,2024-03-01 00:00:00,-37.9106581,145.0242299,-37.9106581,145.0242299
Thompson Road,BANGHOLME,ABCD,T,-38.0687913,145.1675463,-38.0687913,145.1675463
Thompson Road,NORLANE,BC,2024-08-01 00:00:00,-38.0951551,144.3464305,-38.0951551,144.3464305
Thompsons Road,LYNDHURST,ABC,2024-04-01 00:00:00,-38.0768357,145.2318993,-38.0768357,145.2318993
Thompsons Road,CRANBOURNE,BC,2024-04-01 00:00:00,-38.082377,145.2773879,-38.082377,145.2773879
Thompsons Road,NEWBOROUGH,BCD,2024-02-01 00:00:00,-38.1691458,146.2997429,-38.1691458,146.2997429
Thornhill Road,HIGHTON,ABCD,2024-08-01 00:00:00,-38.1803553,144.3112841,-38.1803553,144.3112841
Tinks Road,NARRE WARREN,B,2024-04-01 00:00:00,-38.0095167,145.2914695,-38.0095167,145.2914695
Tobin Street,ARARAT,BC,2024-10-01 00:00:00,-37.2903899,142.9217791,-37.2903899,142.9217791
Tocumwal Road,NUMURKAH,C,2024-10-01 00:00:00,-36.0784254,145.4465051,-36.0784254,145.4465051
Todd Road,PORT MELBOURNE,ABCD,2023-09-01 00:00:00,-37.8312279,144.9117454,-37.8312279,144.9117454
Todd Road,FISHERMENS BEND,BCD,2024-08-01 00:00:00,-37.8312279,144.9117454,-37.8312279,144.9117454
Tomahawk Creek Road,PIRRON YALLOCK,ABC,2024-08-01 00:00:00,-38.4602294,143.4213833,-38.4602294,143.4213833
Tomahawk Creek Road,IRREWILLIPE,BC,2024-08-01 00:00:00,-38.4602294,143.4213833,-38.4602294,143.4213833
Tone Road,WANGARATTA,ABCD,2024-08-01 00:00:00,-36.367504,146.2964324,-36.367504,146.2964324
Tonkin Avenue,COBURG NORTH,BCD,2024-08-01 00:00:00,-37.7207236,144.95352,-37.7207236,144.95352
Toolamba road,MOOROOPNA,BC,2024-08-01 00:00:00,-36.4193993,145.3422413,-36.4193993,145.3422413
Toomuc Valley Road,PAKENHAM,BC,2024-04-01 00:00:00,-38.0363687,145.4644259,-38.0363687,145.4644259
Toorak Road,SOUTH YARRA,ABCD,2024-06-01 00:00:00,-37.838803,144.9901804,-37.838803,144.9901804
Toorak Road,TOORAK,ABCD,2024-06-01 00:00:00,-37.8420723,145.0173624,-37.8420723,145.0173624
Tooronga Road,GLEN IRIS,ABCD,2024-06-01 00:00:00,-37.856917,145.0414342,-37.856917,145.0414342
Tooronga Road,HAWTHORN EAST,AC,2024-06-01 00:00:00,-37.8377953,145.0463427,-37.8377953,145.0463427
Tooronga Road,MALVERN EAST,C,2024-06-01 00:00:00,-37.8725763,145.0384786,-37.8725763,145.0384786
Torbay Street,MACLEOD,AC,2024-08-01 00:00:00,-37.7209159,145.0766373,-37.7209159,145.0766373
Torquay Road,GROVEDALE,ABCD,2024-08-01 00:00:00,-38.2011696,144.3410352,-38.2011696,144.3410352
Townsend Road,NEWCOMB,ABCD,2024-08-01 00:00:00,-38.1824604,144.4005978,-38.1824604,144.4005978
Toyon Road,KALKALLO,ABC,2024-08-01 00:00:00,-37.5344259,144.9641244,-37.5344259,144.9641244
Trafalgar-Mirboo North Road,TRAFALGAR SOUTH,ABCD,T,-38.2592315,146.1512886,-38.2592315,146.1512886
Traralgon Creek Road,TRARALGON SOUTH,ABC,2024-02-01 00:00:00,-38.2871478,146.5417739,-38.2871478,146.5417739
Traralgon West Road,MARYVALE,AC,2024-02-01 00:00:00,-38.1875847,146.4680597,-38.1875847,146.4680597
Traralgon-Maffra Road,HEYFIELD,ABC,2023-12-01 00:00:00,-38.0186982,146.7389603,-38.0186982,146.7389603
Traralgon-Maffra Road,GLENGARRY,ABC,2024-02-01 00:00:00,-38.1189331,146.5759643,-38.1189331,146.5759643
Traralgon-Maffra Road,COWWARR,ABCD,2023-12-01 00:00:00,-38.0348619,146.6669946,-38.0348619,146.6669946
Traralgon-Maffra Road,DENISON,C,2023-12-01 00:00:00,-38.0206898,146.7552971,-38.0206898,146.7552971
Traralgon-Maffra Road,MAFFRA,C,2023-12-01 00:00:00,-37.9698101,146.9535682,-37.9698101,146.9535682
Trentham Road,KYNETON,ABCD,T,-37.2663054,144.4500684,-37.2663054,144.4500684
Trentham Road,TYLDEN,CD,2024-05-02 00:00:00,-37.3033759,144.4152829,-37.3033759,144.4152829
Truemans Road,CAPEL SOUND,ABCD,T,-38.3759911,144.8591332,-38.3759911,144.8591332
Truemans Road,TOOTGAROOK,C,2024-09-01 00:00:00,-38.3778866,144.8582951,-38.3778866,144.8582951
Tucker Road,BENTLEIGH,C,2024-03-01 00:00:00,-37.9231716,145.0503865,-37.9231716,145.0503865
Tuckfield Street,OCEAN GROVE,BC,2024-08-01 00:00:00,-38.2620638,144.5346298,-38.2620638,144.5346298
Tulip Street,BLACK ROCK,C,2024-06-01 00:00:00,-37.9631658,145.0277324,-37.963185,145.0280839
Twelfth Street,MILDURA,BC,2024-08-01 00:00:00,-34.1890424,142.153165,-34.1890424,142.153165
Twentieth Street,CARDROSS,C,2024-08-01 00:00:00,-34.2912931,142.1354993,-34.2912931,142.1354993
Twentieth Street,KOORLONG,C,2024-08-01 00:00:00,-34.2600774,142.0916537,-34.2600774,142.0916537
Twenty Second Street,RED CLIFFS,ABCD,2024-08-01 00:00:00,-34.2729161,142.1726689,-34.2729161,142.1726689
Twyford Road,CLYDE,B,2024-04-01 00:00:00,-38.130752,145.3297156,-38.130752,145.3297156
Tyabb-Tooradin Road,PEARCEDALE,B,2024-04-01 00:00:00,-38.2151483,145.2463436,-38.2151483,145.2463436
Tyers Street,STRATFORD,C,2023-12-01 00:00:00,-37.9649183,147.0801699,-37.9649183,147.0801699
U T Creek Road,ALEXANDRA,B,2024-04-01 00:00:00,-37.1958788,145.769831,-37.1958788,145.769831
Ultimo Street,MANSFIELD,BCD,2024-04-01 00:00:00,-37.0546901,146.082756,-37.0546901,146.082756
Union Road,SURREY HILLS,BCD,2024-06-01 00:00:00,-37.8238508,145.097644,-37.8238508,145.097644
Union Road,BALWYN,C,2024-05-02 00:00:00,-37.8135008,145.0996843,-37.8135008,145.0996843
Union Street,BRIGHTON EAST,B,2024-06-01 00:00:00,-37.9085739,145.0173218,-37.9085739,145.0173218
Upper California Gully Road,CALIFORNIA GULLY,ABCD,2024-10-01 00:00:00,-36.7309114,144.2512269,-36.7309114,144.2512269
Upper Heidelberg Road,IVANHOE,B,2024-08-01 00:00:00,-37.7618842,145.0497242,-37.7618842,145.0497242
UT Creek Road,EILDON,B,2024-04-01 00:00:00,-37.1947733,145.7798991,-37.1947733,145.7798991
Valley Drive,WALLAN,BC,2024-08-01 00:00:00,-37.4018901,144.9999923,-37.4018901,144.9999923
Vasey Avenue,LALOR,BCD,2024-08-01 00:00:00,-37.6690989,145.0208548,-37.6690989,145.0208548
Ventnor Road,VENTNOR,C,2024-09-01 00:00:00,-38.475875,145.1833154,-38.475875,145.1833154
Victa Road,EAST BENDIGO,ABCD,2024-10-01 00:00:00,-36.7450275,144.3317419,-36.7450275,144.3317419
Victoria Cross Parade,WODONGA,BCD,2024-10-01 00:00:00,-36.1380923,146.8965144,-36.1380923,146.8965144
Victoria Road,NORTHCOTE,ABCD,2024-08-01 00:00:00,-37.770695,145.0115134,-37.770695,145.0115134
Victoria Road,THORNBURY,ABCD,2024-08-01 00:00:00,-37.7604921,145.0129534,-37.7604921,145.0129534
Victoria Street,BRUNSWICK,ABC,2024-08-01 00:00:00,-37.7670923,144.9627142,-37.7670923,144.9627142
Victoria Street,BRUNSWICK WEST,ABC,2024-08-01 00:00:00,-37.7652188,144.9470006,-37.7652188,144.9470006
Victoria Street,CARISBROOK,ABCD,2024-10-01 00:00:00,-37.0507295,143.8069006,-37.0507295,143.8069006
Victoria Street,PRESTON,BC,2024-08-01 00:00:00,-37.7502345,145.0162541,-37.7502345,145.0162541
Victoria Street,IRONBARK,BCD,2024-10-01 00:00:00,-36.7526547,144.2638204,-36.7526547,144.2638204
Victoria Street,ALTONA MEADOWS,C,2023-08-01 00:00:00,-37.8775024,144.785832,-37.8775024,144.785832
Victoria Street,WILLIAMSTOWN,C,2023-08-01 00:00:00,-37.862707,144.8885531,-37.862707,144.8885531
Victoria Street,HAMILTON,C,2024-10-01 00:00:00,-37.7333986,142.02475,-37.7333986,142.02475
View Street,ST ALBANS,C,2024-05-02 00:00:00,-37.7398169,144.8047802,-37.7398169,144.8047802
Villa Road,SPRINGVALE,BCD,2024-08-01 00:00:00,-37.9480161,145.1415776,-37.9480161,145.1415776
Vincent Avenue,ST ALBANS,C,2024-05-02 00:00:00,-37.7415598,144.8093252,-37.7415598,144.8093252
Vineyard Road,SUNBURY,ABC,2024-08-01 00:00:00,-37.6058396,144.7121258,-37.6058396,144.7121258
Wahring-Murchison East Road,MURCHISON EAST,C,2024-08-01 00:00:00,-36.6346729,145.240314,-36.6346729,145.240314
Wahring-Murchison Road,WAHRING,C,2024-08-01 00:00:00,-36.6580349,145.2402701,-36.6580349,145.2402701
Waiora Road,HEIDELBERG HEIGHTS,ABCD,2024-08-01 00:00:00,-37.73477,145.0599949,-37.73477,145.0599949
Wallace Street,BAIRNSDALE,C,2023-12-01 00:00:00,-37.8240529,147.6033263,-37.8240529,147.6033263
Wallan Road,WHITTLESEA,BCD,2024-08-01 00:00:00,-37.4817451,145.0995137,-37.4817451,145.0995137
Wallan Road,GLENVALE,C,2024-08-01 00:00:00,-37.4817451,145.0995137,-37.4817451,145.0995137
Wallington-Ocean Grove Road,WALLINGTON,ABCD,2024-08-01 00:00:00,-38.2315673,144.503018,-38.2315673,144.503018
Walnut Avenue,MILDURA,ABCD,2024-08-01 00:00:00,-34.2135193,142.1181028,-34.2135193,142.1181028
Walnut Avenue,MILDURA SOUTH,C,2024-08-01 00:00:00,-34.2135193,142.1181028,-34.2135193,142.1181028
Wanda Street,MULGRAVE,ABCD,2024-06-01 00:00:00,-37.9270531,145.1671701,-37.9270531,145.1671701
Wangandary Road,WANGARATTA,BC,T,-36.3349303,146.281581,-36.3349303,146.281581
Wangaratta Road,WANGARATTA,ABC,2024-05-02 00:00:00,-36.3911171,146.5700189,-36.3911171,146.5700189
Wangaratta Whitfield Road,KING VALLEY,C,2024-05-02 00:00:00,-36.6961455,146.4186534,-36.6961455,146.4186534
Wangaratta-Whitfield Road,WANGARATTA,ABCD,2024-08-01 00:00:00,-36.3938574,146.339821,-36.3938574,146.339821
Wangaratta-Yarrawonga Road,KILLAWARRA,ABC,2024-05-02 00:00:00,-36.2510028,146.2473514,-36.2510028,146.2473514
Wangaratta-Yarrawonga Road,WALDARA,ABCD,2024-08-01 00:00:00,-36.3230826,146.28684,-36.3230826,146.28684
Wangaratta-Yarrawonga Road,PEECHELBA,BC,2024-05-02 00:00:00,-36.1684951,146.2209299,-36.1684951,146.2209299
Wangoom Road,WARRNAMBOOL,C,2024-10-01 00:00:00,-38.3559765,142.5300595,-38.3559765,142.5300595
Warburton Highway,LILYDALE,ABC,2024-05-02 00:00:00,-37.7600223,145.3935353,-37.7600223,145.3935353
Warburton Highway,WESBURN,ABC,2024-05-02 00:00:00,-37.7689587,145.6464762,-37.7689587,145.6464762
Warburton Highway,SEVILLE,ABCD,2024-05-02 00:00:00,-37.7751383,145.4738302,-37.7751383,145.4738302
Warburton Highway,WOORI YALLOCK,AC,2024-05-02 00:00:00,-37.7823406,145.5411569,-37.7823406,145.5411569
Warneet Road,BLIND BIGHT,B,2024-04-01 00:00:00,-38.2119731,145.3359453,-38.2119731,145.3359453
Warneet Road,WARNEET,B,2024-04-01 00:00:00,-38.2189528,145.3228426,-38.2189528,145.3228426
Warragul-Korumburra Road,WARRAGUL SOUTH,ABC,T,-38.2115654,145.9190599,-38.2115654,145.9190599
Warralily Boulevard,ARMSTRONG CREEK,ABCD,2024-08-01 00:00:00,-38.2401876,144.3558341,-38.2401876,144.3558341
Warrandyte Road,RINGWOOD NORTH,ABC,2024-07-01 00:00:00,-37.800121,145.2346034,-37.800121,145.2346034
Warrandyte Road,LANGWARRIN SOUTH,BC,2024-09-01 00:00:00,-38.190136,145.1835668,-38.190136,145.1835668
Warrigal Road,CHADSTONE,ABCD,2024-04-01 00:00:00,-37.8818642,145.0905783,-37.8818642,145.0905783
Warrigal Road,HEATHERTON,ABCD,T,-37.9518551,145.0771299,-37.9518551,145.0771299
Warrigal Road,BENTLEIGH EAST,AC,2024-03-01 00:00:00,-37.9224439,145.0827837,-37.9224439,145.0827837
Warrigal Road,OAKLEIGH SOUTH,C,2024-06-01 00:00:00,-37.9250617,145.0822249,-37.9250617,145.0822249
Warrigal Road,BURWOOD,C,2024-06-01 00:00:00,-37.8497839,145.0957222,-37.8497839,145.0957222
Waterside Drive,WATERWAYS,BC,2024-03-01 00:00:00,-38.0133863,145.1311798,-38.0133863,145.1311798
Waterview Drive,MERNDA,BC,2024-08-01 00:00:00,-37.6117684,145.0866156,-37.6117684,145.0866156
Watson Street,WALLAN,ABCD,T,-37.4167293,144.9825719,-37.4167293,144.9825719
Wattle Glen-Kangaroo Ground Road,KANGAROO GROUND,AC,2024-08-01 00:00:00,-37.6640628,145.1817233,-37.6640628,145.1817233
Wattle Road,MAIDSTONE,C,2023-08-01 00:00:00,-37.7774299,144.8809891,-37.7774299,144.8809891
Wattle Valley Road,CAMBERWELL,ABCD,2024-06-01 00:00:00,-37.8345879,145.0813111,-37.8345879,145.0813111
Wattletree Road,MALVERN,AC,2024-06-01 00:00:00,-37.862996,145.0330783,-37.862996,145.0330783
Wattletree Road,MALVERN EAST,C,2024-06-01 00:00:00,-37.8650755,145.0499562,-37.8650755,145.0499562
Wattletree Road,ARMADALE,CD,2024-06-01 00:00:00,-37.8615745,145.0220139,-37.8615745,145.0220139
Waverley Road,MALVERN EAST,C,2024-08-01 00:00:00,-37.8782929,145.0674965,-37.8782929,145.0674965
Wawunna Road,HORSHAM,BC,2024-10-01 00:00:00,-36.7036989,142.1961335,-36.7036989,142.1961335
Weatherall Road,CHELTENHAM,AC,2024-03-01 00:00:00,-37.9713485,145.0453535,-37.9713485,145.0453535
Webb Dock Drive,PORT MELBOURNE,ABCD,2023-09-01 00:00:00,-37.8345232,144.9117024,-37.8345232,144.9117024
Webb Road,ROCHESTER,AB,2024-05-02 00:00:00,-36.357462,144.7401475,-36.357462,144.7401475
Wedge Road,CARRUM DOWNS,C,2024-09-01 00:00:00,-38.0872054,145.1935774,-38.0872054,145.1935774
Welcome Road,DIGGERS REST,BC,2024-05-02 00:00:00,-37.6226299,144.7147544,-37.6226299,144.7147544
Wellington Parade South,EAST MELBOURNE,BCD,2024-08-01 00:00:00,-37.8173765,144.9883558,-37.8173765,144.9883558
Wellington Road,WHEELERS HILL,ABCD,2023-08-01 00:00:00,-37.9216326,145.1843526,-37.9216326,145.1843526
Wellington Road,CLAYTON,ABCD,T,-37.9160853,145.1395161,-37.9160853,145.1395161
Wellington Road,LYSTERFIELD,ACD,2024-07-01 00:00:00,-37.9333143,145.3036253,-37.9333143,145.3036253
Wellington Street,STRATHFIELDSAYE,ABCD,2024-10-01 00:00:00,-36.8062946,144.3555201,-36.8062946,144.3555201
Wells Road,ASPENDALE GARDENS,ABCD,T,-38.0200545,145.1214012,-38.0200545,145.1214012
Wells Road,CHELSEA HEIGHTS,ABCD,T,-38.0399578,145.1376996,-38.0399578,145.1376996
Wells Road,SEAFORD,C,2024-09-01 00:00:00,-38.119674,145.1354561,-38.119674,145.1354561
Wendouree Parade,BALLARAT,C,2024-08-01 00:00:00,-37.5560647,143.8308228,-37.5560647,143.8308228
Wentworth Road,MERBEIN,C,2024-08-01 00:00:00,-34.1497024,142.0481053,-34.1497024,142.0481053
Were Street,BRIGHTON,ABC,2024-03-01 00:00:00,-37.9254204,144.9980827,-37.9254204,144.9980827
Werril Street,SWAN HILL,BC,2024-08-01 00:00:00,-35.3606168,143.5516519,-35.3606168,143.5516519
West Street,GLENROY,C,2024-08-01 00:00:00,-37.7072455,144.9384101,-37.7072455,144.9384101
Westall Road,CLAYTON,ABC,2024-06-01 00:00:00,-37.9279973,145.1425073,-37.9279973,145.1425073
Westall Road,SPRINGVALE SOUTH,C,2024-08-01 00:00:00,-37.97208,145.1378195,-37.97208,145.1378195
Westall Road Extension,DINGLEY VILLAGE,C,2024-03-01 00:00:00,-37.9735943,145.1386978,-37.9735943,145.1386978
Western Avenue,WESTMEADOWS,BC,2024-08-01 00:00:00,-37.6829501,144.8755173,-37.6829501,144.8755173
Western Freeway,ROCKBANK,ABC,2024-05-02 00:00:00,-37.7249865,144.6537385,-37.7249865,144.6537385
Western Freeway,MELTON,ABCD,2024-05-02 00:00:00,-37.6901396,144.5652146,-37.6901396,144.5652146
Western Freeway,BACCHUS MARSH,ABCD,2024-08-01 00:00:00,-37.6636323,144.4251183,-37.6636323,144.4251183
Western Freeway,BALLAN,ABCD,2024-08-01 00:00:00,-37.5887862,144.2203907,-37.5887862,144.2203907
Western Freeway,TRUGANINA,ABCD,T,-37.7515547,144.7256257,-37.7515547,144.7256257
Western Freeway,BUANGOR,B,2024-10-01 00:00:00,-37.3613446,143.1639048,-37.3613446,143.1639048
Western Freeway,GORDON,C,2024-08-01 00:00:00,-37.5685719,144.1073176,-37.5685719,144.1073176
Western Highway,LEIGH CREEK,ABC,2024-08-01 00:00:00,-37.5571626,143.9625476,-36.8596916,142.4286302
Western Highway,CAROLINE SPRINGS,ABCD,2023-09-01 00:00:00,-37.757818,144.7451624,-37.757818,144.7451624
Western Highway,WARRENHEIP,ABCD,2024-07-01 00:00:00,-37.5626513,143.9296593,-37.5750379,143.9253251
Western Highway,BEAUFORT,ABCD,2024-08-01 00:00:00,-37.4155706,143.3352529,-37.4155706,143.3352529
Western Highway,WINDERMERE,ABCD,2024-08-01 00:00:00,-37.4805686,143.721407,-37.4805686,143.721407
Western Highway,GREAT WESTERN,ABCD,2024-10-01 00:00:00,-37.1515625,142.8538318,-37.1515625,142.8538318
Western Highway,STAWELL,ABCD,2024-10-01 00:00:00,-37.0553991,142.7489749,-37.0553991,142.7489749
Western Highway,DIMBOOLA,AC,2024-10-01 00:00:00,-36.4357062,142.0169379,-36.4357062,142.0169379
Western Highway,DRUNG,AC,2024-10-01 00:00:00,-36.7983393,142.3224091,-36.7983393,142.3224091
Western Highway,LAWLOIT,AC,2024-10-01 00:00:00,-36.401095,141.4518676,-36.401095,141.4518676
Western Highway,MIRAM,AC,2024-10-01 00:00:00,-36.3948299,141.3912211,-36.3948299,141.3912211
Western Highway,BURRUMBEET,ACD,2024-08-01 00:00:00,-37.4666833,143.6166579,-37.4666833,143.6166579
Western Highway,ARARAT,B,2024-10-01 00:00:00,-37.2872493,142.9570197,-37.2872493,142.9570197
Western Highway,DADSWELLS BRIDGE,BC,2024-10-01 00:00:00,-36.9077042,142.4926762,-36.9077042,142.4926762
Western Highway,ARMSTRONG,C,2024-10-01 00:00:00,-37.2154423,142.8868379,-37.2154423,142.8868379
Western Highway,DAHLEN,C,2024-10-01 00:00:00,-36.8596916,142.4286302,-36.8596916,142.4286302
Western Highway,DEEP LEAD,C,2024-10-01 00:00:00,-37.0048419,142.703549,-37.0048419,142.703549
Western Highway,DRUNG DRUNG SOUTH,C,2024-10-01 00:00:00,-36.8596916,142.4286302,-36.8596916,142.4286302
Western Highway,GERANG GERUNG,C,2024-10-01 00:00:00,-36.3716179,141.8655853,-36.3716179,141.8655853
Western Highway,KINIMAKATKA,C,2024-10-01 00:00:00,-36.8596916,142.4286302,-36.3722627,141.5744224
Western Highway,LOCHIEL,C,2024-10-01 00:00:00,-36.8596916,142.4286302,-36.9847807,143.3906074
Western Highway,MIRAM SOUTH,C,2024-10-01 00:00:00,-36.8596916,142.4286302,-36.3930678,141.3737455
Western Port Highway,LANGWARRIN,ABC,2024-09-01 00:00:00,-38.1553497,145.2241288,-38.1553497,145.2241288
